Date,FMCG,FINANCE,BANK,IT,COMMODITIES,AUTO,ENERGY,INFRASTRUCTURE,PHARMA,N50,VIX,GOLD,N-PE,N-PB
2020-03-30,9030.65,18782.4,12318.8,2162.8,4669.15,10401.1,2250.7,6896.0,8281.1,57.08,1000.6,18.66,2.36,1.84
2020-03-27,9754.3,19969.0,12569.1,2211.9,4938.7,10626.3,2315.0,6813.05,8660.25,65.54,989.7,19.52,2.47,1.76
2020-03-26,9698.55,19613.9,12535.6,2208.3,5061.3,10640.7,2335.2,6775.0,8641.45,61.0,1004.5,19.47,2.46,1.76
2020-03-25,9203.3,18481.05,12233.35,2184.4,4936.15,10558.5,2261.7,6695.55,8317.85,63.95,996.3,18.74,2.37,1.83
2020-03-24,8418.7,17107.3,11865.05,2100.0,4693.35,10024.0,2125.15,6611.05,7801.05,61.67,996.5,17.58,2.22,1.95
2020-03-23,8298.5,16917.65,11179.6,2088.4,4626.5,9850.5,2107.95,6432.3,7610.25,61.59,955.6,17.15,2.17,2.0
2020-03-20,9871.95,20317.6,12363.4,2379.9,5370.15,10910.1,2396.65,6951.9,8745.45,66.04,918.8,19.72,2.49,1.74
2020-03-19,9598.35,20083.5,11340.0,2212.55,5180.5,10042.95,2241.5,6655.5,8263.45,72.0,903.9,18.63,2.36,1.84
2020-03-18,9800.3,20580.2,11753.0,2338.05,5516.5,10466.9,2335.45,6705.75,8468.8,76.45,909.7,19.27,2.38,1.8
2020-03-17,10613.6,22155.15,12099.25,2423.15,5803.85,10960.3,2469.7,6979.1,8967.05,75.91,932.6,20.41,2.52,1.7
2020-03-16,11123.4,23101.15,12451.35,2455.2,5843.7,11017.45,2499.85,6959.35,9197.4,82.69,903.4,20.93,2.59,1.66
2020-03-13,12101.6,25166.45,13539.1,2625.95,6182.0,11721.25,2674.9,7268.0,9955.2,57.83,944.5,22.66,2.8,1.53
2020-03-12,11454.8,23971.15,13384.8,2524.35,6033.4,11204.9,2561.9,6942.55,9590.15,75.47,1107.4,21.83,2.7,1.59
2020-03-11,12560.45,26487.8,14681.4,2785.55,6568.45,12398.7,2787.7,7623.05,10458.4,53.9,1160.9,23.8,2.94,1.46
2020-03-09,12522.2,26462.6,14854.9,2813.35,6632.15,12480.3,2791.65,7756.45,10451.45,54.46,1165.7,23.79,2.94,1.46
2020-03-06,13082.5,27801.45,15663.45,2958.5,6895.0,13342.6,2949.55,8018.3,10989.45,41.94,1052.3,25.01,3.09,1.39
2020-03-05,13472.75,28815.35,15871.35,3033.15,6953.75,13743.65,3014.7,8146.0,11269.0,39.62,903.25,25.65,3.17,1.35
2020-03-04,13439.5,28653.7,15864.3,3049.45,6938.85,13876.65,3024.65,8086.55,11251.0,31.99,1004.6,25.61,3.17,1.35
2020-03-03,13636.95,29177.05,15723.2,3076.3,6986.65,13863.7,3044.8,7920.6,11303.3,36.82,968.2,25.73,3.18,1.35
2020-03-02,13520.0,28868.4,15427.65,2963.85,6856.9,13419.05,2972.35,7535.1,11132.75,33.42,918.5,25.34,3.13,1.37
2020-02-28,13566.45,29147.15,15212.95,3015.3,6903.95,13651.0,3011.25,7576.75,11201.75,40.11,949.9,25.49,3.15,1.36
2020-02-27,14086.05,30187.0,16123.8,3144.25,7178.85,14069.05,3102.5,7885.15,11633.3,39.16,966.8,26.48,3.27,1.31
2020-02-26,14132.7,30306.85,16332.25,3166.45,7207.95,14189.7,3116.5,7839.2,11678.5,27.56,957.9,26.58,3.29,1.3
2020-02-25,14236.1,30432.7,16562.5,3208.75,7366.0,14455.85,3159.0,7938.45,11797.9,27.85,969.9,26.85,3.32,1.29
2020-02-24,14236.15,30455.1,16461.8,3227.65,7429.1,14627.45,3187.85,8115.55,11829.4,25.03,984.1,26.92,3.33,1.29
2020-02-20,14510.4,30942.85,16649.4,3324.8,7697.9,14987.65,3259.1,8364.35,12080.85,15.56,948.4,27.5,3.4,1.26
2020-02-19,14520.25,30838.2,16772.45,3330.55,7687.35,15057.2,3271.45,8378.65,12125.9,14.38,938.6,27.6,3.41,1.26
2020-02-18,14315.7,30562.5,16748.75,3278.55,7692.3,14789.85,3229.7,8198.3,11992.5,14.83,930.2,27.29,3.38,1.27
2020-02-17,14370.25,30680.7,16647.7,3300.15,7770.5,14816.45,3247.55,8204.85,12045.8,17.641,921.5,27.42,3.39,1.27
2020-02-14,14477.45,30834.8,16642.75,3342.5,7822.2,15048.65,3279.9,8331.7,12113.45,13.68,922.7,27.45,3.41,1.26
2020-02-13,14578.85,31230.25,16673.05,3360.7,7914.9,15191.25,3281.85,8335.7,12174.65,14.15,918.5,27.59,3.43,1.25
2020-02-12,14685.4,31492.9,16538.1,3378.25,7933.8,15234.2,3290.15,8265.05,12201.2,13.74,1099.9,27.65,3.44,1.25
2020-02-11,14589.55,31300.6,16452.3,3379.9,7892.4,15233.45,3281.1,8324.65,12107.9,15.18,1150.1,27.21,3.41,1.26
2020-02-10,14496.75,31058.15,16431.9,3356.95,7860.55,15025.5,3262.2,8261.25,12031.5,15.04,1138.2,26.89,3.39,1.27
2020-02-07,14502.4,31201.95,16470.15,3405.2,8064.6,15189.95,3292.8,8341.85,12098.35,15.47,1090.2,27.03,3.41,1.26
2020-02-06,14545.75,31304.05,16371.15,3389.45,8142.15,15228.8,3317.1,8227.9,12137.95,14.96,1073.5,27.16,3.42,1.26
2020-02-05,14407.8,31001.95,16448.55,3372.05,8131.7,15099.15,3291.15,8125.6,12089.15,15.15,983.11,27.05,3.4,1.26
2020-02-04,14218.8,30686.7,16350.85,3322.4,8100.8,14953.8,3253.75,8122.4,11979.65,16.05,1000.1,26.57,3.37,1.27
2020-02-03,13822.3,30023.25,16059.9,3232.05,7988.35,14499.75,3183.0,7967.55,11707.9,17.97,951.1,25.9,3.3,1.3
2020-02-01,13758.85,29820.9,16282.65,3183.65,7880.3,14426.35,3155.3,8013.75,11661.85,21.630999999999997,891.1,25.75,3.28,1.31
2020-01-31,14316.9,30833.6,16144.15,3291.7,8086.55,14838.8,3252.0,8138.6,11962.1,18.84,924.3,26.41,3.37,1.27
2020-01-30,14289.95,30647.4,16327.9,3367.35,8181.45,15244.8,3298.65,8237.05,12035.8,15.49,922.5,26.57,3.39,1.27
2020-01-29,14346.8,30877.0,16479.3,3409.25,8220.4,15451.9,3330.4,8412.8,12129.5,16.39,916.8,26.81,3.42,1.26
2020-01-28,14273.1,30761.4,16429.75,3394.2,8156.05,15363.35,3317.65,8420.25,12055.8,16.28,918.1,26.65,3.4,1.26
2020-01-27,14234.7,30837.4,16393.55,3427.45,8258.15,15489.25,3357.45,8416.35,12119.0,18.23,923.0,27.73,3.42,1.25
2020-01-24,14420.4,31241.75,16472.75,3468.3,8274.85,15674.65,3385.95,8294.05,12248.25,14.56,912.3,28.1,3.45,1.24
2020-01-23,14288.45,31004.05,16474.4,3440.95,8241.75,15704.85,3366.9,8300.2,12180.35,12.98,910.8,27.88,3.43,1.25
2020-01-22,14178.5,30701.45,16334.55,3410.8,8169.15,15534.6,3321.65,8256.65,12106.9,12.91,906.3,27.73,3.42,1.26
2020-01-21,14305.7,30947.55,16175.2,3452.35,8245.9,15776.95,3335.5,8274.2,12169.85,12.85,903.2,27.84,3.45,1.25
2020-01-20,14359.65,31080.65,16207.15,3474.7,8352.7,15854.85,3339.25,8269.35,12224.55,14.104,907.1,28.0,3.63,1.25
2020-01-17,14561.8,31590.65,16356.6,3516.05,8427.6,16077.65,3359.85,8345.3,12352.35,12.1,905.3,28.61,3.67,1.24
2020-01-16,14655.35,31853.9,16381.65,3514.5,8395.9,15974.4,3335.9,8203.1,12355.5,12.32,901.6,28.62,3.68,1.24
2020-01-15,14636.05,31824.9,16346.85,3542.85,8385.35,16019.0,3332.7,8166.2,12343.3,12.42,896.9,28.63,3.81,1.22
2020-01-14,14667.2,32071.65,16362.35,3533.6,8289.3,16053.25,3330.9,8117.0,12362.3,12.39,895.4,28.67,3.81,1.22
2020-01-13,14635.05,32177.65,16225.9,3524.6,8235.85,16043.35,3332.65,8078.45,12329.55,12.32,897.9,28.67,3.8,1.22
2020-01-10,14609.65,32097.4,15959.9,3501.15,8225.5,15940.15,3310.8,8058.5,12256.8,12.56,1137.6,28.51,3.78,1.23
2020-01-09,14590.1,32092.4,15925.15,3477.55,8155.25,15900.35,3298.5,8033.15,12215.9,12.54,1175.3,28.41,3.77,1.23
2020-01-08,14306.65,31373.65,15953.45,3427.9,7942.75,15664.95,3242.5,7996.15,12025.35,13.45,887.4100000000001,27.97,3.71,1.25
2020-01-07,14314.75,31399.4,15895.2,3434.4,8002.5,15793.75,3256.7,8036.5,12052.95,13.79,1094.7,28.03,3.72,1.25
2020-01-06,14202.5,31237.15,15879.8,3403.6,7978.75,15737.05,3237.15,7987.35,11993.05,13.85,1069.0,27.89,3.7,1.26
2020-01-03,14560.7,32069.25,15936.6,3477.5,8168.15,16054.8,3294.25,8111.95,12226.65,14.02,925.99,28.44,3.77,1.23
2020-01-02,14697.5,32443.85,15709.65,3500.3,8267.45,16128.5,3311.95,8053.95,12282.2,12.47,868.8799999999999,28.56,3.79,1.23
2020-01-01,14574.2,32102.9,15722.15,3437.85,8210.1,15987.8,3263.25,8047.1,12182.5,13.121,884.0,28.33,3.76,1.24
2019-12-31,14557.4,32161.65,15652.4,3432.1,8248.3,15908.2,3255.3,8040.15,12168.45,13.78,884.0,28.3,3.75,1.24
2019-12-30,14650.6,32354.9,15775.0,3435.35,8325.4,15962.15,3271.2,8083.1,12255.85,14.82,883.3,28.5,3.78,1.23
2019-12-27,14679.35,32412.35,15780.7,3421.65,8205.9,15944.95,3261.8,8068.05,12245.8,13.43,881.8,28.48,3.78,1.23
2019-12-26,14523.7,31997.7,15706.45,3389.65,8129.65,15705.3,3219.45,7997.6,12126.55,12.65,864.2,28.26,3.74,1.23
2019-12-24,14603.7,32280.75,15778.2,3394.2,8152.6,15861.3,3253.2,8073.8,12214.55,12.67,863.6,28.47,3.77,1.22
2019-12-23,14648.8,32339.45,15865.5,3398.75,8180.5,15971.6,3270.7,8051.5,12262.75,12.61,862.6,28.58,3.79,1.22
2019-12-20,14625.8,32384.95,15844.55,3407.35,8133.55,16081.15,3285.0,8049.45,12271.8,12.51,860.0,28.6,3.79,1.22
2019-12-19,14571.45,32241.45,15812.95,3395.95,8165.5,16112.9,3283.25,8073.05,12259.7,12.5,857.6,28.57,3.79,1.22
2019-12-18,14618.95,32244.25,15710.65,3387.3,8082.35,15956.85,3263.45,8091.1,12221.65,12.58,855.4,28.48,3.77,1.22
2019-12-17,14554.5,32140.25,15637.15,3390.6,8039.9,15975.55,3268.55,7999.6,12165.0,12.29,856.5,28.35,3.76,1.23
2019-12-16,14417.6,31974.2,15348.7,3350.95,7990.8,15974.2,3243.85,8025.85,12053.95,12.14,858.1,28.09,3.72,1.24
2019-12-13,14410.45,32014.25,15200.55,3385.3,8069.7,16068.05,3267.15,8045.05,12086.7,12.63,849.3,28.17,3.73,1.24
2019-12-12,14292.9,31665.45,14972.65,3343.95,7941.7,15949.95,3240.25,8045.35,11971.8,13.94,850.1,27.9,3.7,1.25
2019-12-11,14166.85,31256.75,15130.3,3308.15,7838.4,15834.1,3222.2,7967.85,11910.15,14.99,848.4,27.76,3.68,1.25
2019-12-10,14071.6,31160.35,14946.5,3297.7,7801.35,15682.65,3214.45,7940.5,11856.8,15.68,844.8799999999999,27.63,3.66,1.26
2019-12-09,14092.4,31316.65,15157.15,3349.7,7863.3,15950.5,3247.85,7960.35,11937.5,15.86,881.3,27.82,3.69,1.25
2019-12-06,14041.85,31341.55,15289.6,3334.25,7806.6,15811.75,3238.25,7957.55,11921.5,13.62,755.5,27.78,3.68,1.25
2019-12-05,14194.05,31712.95,15367.5,3353.0,7941.8,15930.1,3256.2,8051.85,12018.4,14.52,824.15,28.01,3.71,1.24
2019-12-04,14246.55,31979.3,15175.15,3393.85,7996.55,16031.5,3275.25,8121.5,12043.2,14.8,732.0,28.07,3.72,1.24
2019-12-03,14140.45,31613.35,14920.75,3379.7,7964.25,16111.65,3291.95,8044.85,11994.2,15.96,739.4,27.95,3.7,1.25
2019-12-02,14163.05,31871.45,14852.0,3431.85,8012.75,16258.5,3333.5,8128.95,12048.2,14.91,758.2,28.08,3.72,1.24
2019-11-29,14208.85,31946.1,14998.05,3431.9,8086.0,16232.15,3323.3,8189.95,12056.05,12.62,856.5,28.1,3.72,1.24
2019-11-28,14287.0,32122.95,15121.75,3461.55,8179.75,16367.05,3340.8,8273.65,12151.15,13.338,851.8,28.32,3.75,1.23
2019-11-27,14266.05,31875.95,15022.15,3419.8,8202.85,16271.85,3311.0,8246.1,12100.7,11.75,848.5,28.2,3.74,1.23
2019-11-26,14207.45,31718.35,14922.15,3384.6,8099.9,16176.05,3304.3,8177.85,12037.7,11.54,850.3,28.05,3.72,1.24
2019-11-25,14155.75,31555.9,15100.6,3409.65,8174.75,16274.05,3344.0,8211.55,12073.75,11.87,855.3,28.14,3.73,1.24
2019-11-22,13952.1,31111.6,14995.9,3362.9,8034.95,16221.4,3301.3,8067.2,11914.4,12.34,858.8,27.77,3.68,1.25
2019-11-21,14019.2,31349.95,15293.95,3332.65,8004.65,16085.45,3301.25,8068.95,11968.4,13.13,860.9,27.89,3.7,1.25
2019-11-20,13982.2,31353.85,15318.5,3392.5,8083.8,16337.4,3325.35,8107.6,11999.1,12.78,864.1,27.23,3.71,1.24
2019-11-19,14008.9,31236.25,15304.85,3366.0,8063.95,16114.45,3298.1,7851.45,11940.1,12.86,861.0,27.31,3.69,1.25
2019-11-18,14002.7,30992.1,15295.25,3359.8,8119.0,15883.2,3248.4,7816.55,11884.5,12.46,862.1,27.29,3.67,1.26
2019-11-15,14021.0,31008.4,15310.6,3328.65,8153.9,15856.65,3237.95,7720.6,11895.45,12.05,861.0,27.32,3.67,1.26
2019-11-14,13947.35,30749.95,15388.75,3336.85,8190.9,15905.0,3219.1,7591.45,11872.1,13.05,863.0,27.38,3.67,1.26
2019-11-13,13806.4,30541.55,15240.95,3362.15,8150.2,15962.65,3236.5,7660.45,11840.45,13.0,862.3,27.31,3.66,1.26
2019-11-11,13969.1,31115.55,15308.55,3394.4,8159.0,15934.65,3254.2,7784.9,11913.45,12.69,852.3,27.52,3.68,1.25
2019-11-08,13868.65,30749.4,15383.3,3396.55,8169.65,15911.0,3254.6,7787.4,11908.15,12.07,818.3799999999999,27.51,3.68,1.25
2019-11-07,13894.9,30633.15,15624.4,3452.85,8239.9,16194.65,3286.85,7966.0,12012.05,12.73,791.5,27.75,3.71,1.24
2019-11-06,13828.45,30609.6,15561.3,3451.6,8258.85,16209.1,3286.9,7926.35,11966.05,12.62,752.0,27.71,3.7,1.25
2019-11-05,13669.4,30219.85,15533.45,3448.8,8256.15,16274.8,3290.45,7879.55,11917.2,13.1,819.82,27.59,3.68,1.25
2019-11-04,13671.1,30333.1,15591.3,3479.4,8280.35,16373.5,3309.5,7966.85,11941.3,12.83,731.8,27.59,3.69,1.25
2019-11-01,13585.3,30330.55,15471.2,3441.7,8392.9,16381.05,3302.45,7949.45,11890.6,12.3,742.8,27.47,3.67,1.26
2019-10-31,13516.45,30066.25,15559.4,3430.4,8449.5,16486.15,3322.55,7878.15,11877.45,13.22,876.3,27.38,3.67,1.26
2019-10-30,13539.8,29987.5,15395.65,3414.2,8428.9,16463.8,3313.4,7819.35,11844.1,12.33,865.0,27.3,3.66,1.26
2019-10-29,13516.35,29873.05,15181.4,3402.5,8449.75,16318.4,3283.3,7824.6,11786.85,13.2,861.2,27.17,3.64,1.27
2019-10-27,13395.4,29516.3,14956.4,3350.2,8102.0,16113.75,3259.5,7743.55,11627.15,13.472,867.5,26.8,3.59,1.29
2019-10-25,13346.8,29395.95,14898.85,3338.9,7986.35,16071.65,3253.1,7736.55,11583.9,12.65,877.4,26.7,3.58,1.29
2019-10-24,13334.3,29107.95,14781.5,3355.55,8012.4,16116.3,3271.35,7728.15,11582.6,13.71,869.2,26.7,3.58,1.29
2019-10-23,13398.65,29459.6,14833.35,3362.85,8036.6,16122.5,3262.5,7761.85,11604.1,14.01,866.5,26.75,3.58,1.29
2019-10-22,13344.45,29411.15,14688.65,3383.05,7936.65,16268.9,3297.3,7746.15,11588.35,14.46,861.6,26.71,3.58,1.29
2019-10-18,13213.45,29120.25,15410.1,3383.25,7964.75,16183.7,3300.8,7608.15,11661.85,14.25,866.8,26.94,3.6,1.28
2019-10-17,13144.75,28989.45,15281.9,3338.3,7914.0,15976.6,3257.9,7533.45,11586.35,13.79,868.7,26.76,3.58,1.29
2019-10-16,12978.4,28538.8,15344.9,3318.45,7673.8,15833.35,3235.7,7475.35,11464.0,13.68,867.5,26.48,3.54,1.3
2019-10-15,12904.6,28555.1,15208.4,3298.6,7688.25,15782.85,3222.35,7420.65,11428.3,13.54,870.2,26.4,3.53,1.31
2019-10-14,12791.2,28181.95,15277.75,3266.3,7520.35,15610.2,3200.55,7361.7,11341.15,14.57,867.9,26.2,3.5,1.32
2019-10-11,12769.35,28042.5,15321.9,3231.55,7397.05,15510.5,3176.3,7278.45,11305.05,15.58,835.6200000000001,26.11,3.49,1.32
2019-10-10,12721.8,28013.45,15093.8,3206.1,7359.65,15579.3,3172.0,7235.6,11234.55,17.57,868.6,25.95,3.47,1.33
2019-10-09,12970.45,28785.85,15128.75,3213.35,7460.75,15469.95,3151.45,7235.6,11313.3,18.64,878.4,26.13,3.49,1.32
2019-10-07,12589.15,27767.55,15246.75,3164.25,7355.45,15331.6,3094.2,7148.95,11126.4,17.86,789.7,25.64,3.43,1.35
2019-10-04,12593.25,27731.85,15340.3,3213.0,7404.9,15525.1,3131.4,7396.9,11174.75,17.04,737.7,25.75,3.44,1.34
2019-10-03,12847.75,28414.1,15277.95,3254.75,7493.75,15592.7,3171.2,7461.75,11314.0,19.12,835.36,26.07,3.48,1.32
2019-10-01,12995.5,28725.5,15300.25,3268.2,7464.1,15386.35,3164.2,7466.45,11359.9,18.56,744.2,26.17,3.5,1.32
2019-09-30,13017.3,29103.15,15540.15,3312.2,7493.15,15501.6,3208.4,7547.75,11474.45,16.24,860.7,26.44,3.53,1.31
2019-09-27,13282.65,29876.65,15236.4,3313.55,7554.25,15383.45,3186.05,7695.3,11512.4,17.22,859.6,26.52,3.55,1.3
2019-09-26,13288.25,30002.6,15312.9,3352.25,7659.75,15446.9,3204.35,7857.3,11571.2,16.07,873.1,26.22,3.51,1.33
2019-09-25,13141.3,29586.05,15379.9,3271.85,7470.45,15179.2,3155.75,7789.7,11440.2,15.96,887.9,25.92,3.47,1.34
2019-09-24,13398.35,30183.1,15338.65,3307.3,7773.25,15100.85,3175.25,7891.95,11588.2,17.05,883.1,28.49,3.52,1.32
2019-09-23,13560.25,30566.2,15040.65,3332.6,7802.65,14999.5,3212.8,7857.25,11600.2,14.91,882.8,28.52,3.52,1.32
2019-09-20,12859.85,28981.55,15491.05,3266.45,7605.85,14859.05,3121.05,7983.55,11274.2,15.32,871.3,27.72,3.42,1.36
2019-09-19,12001.25,26757.65,15522.45,3089.15,6920.6,14281.95,2983.5,7799.6,10704.8,14.05,875.2,26.32,3.25,1.43
2019-09-18,12116.2,27172.65,15702.3,3133.1,7012.1,14489.55,3004.25,7923.45,10840.65,13.95,875.8,26.66,3.29,1.42
2019-09-17,12111.05,27131.75,15625.65,3110.95,7020.75,14336.15,2995.0,7933.85,10817.6,14.44,881.6,26.6,3.29,1.42
2019-09-16,12397.7,27855.0,15743.15,3175.05,7300.65,14533.45,3045.55,8070.65,11003.5,14.67,876.5,27.06,3.34,1.39
2019-09-13,12513.0,28098.75,15722.9,3206.65,7360.6,14727.15,3071.2,8033.05,11075.9,13.74,871.7,27.23,3.36,1.39
2019-09-12,12422.25,27818.5,15583.25,3148.2,7284.0,14404.65,3059.0,8102.15,10982.8,14.22,849.1,27.0,3.34,1.4
2019-09-11,12382.1,27776.2,15701.8,3160.95,7423.6,14585.1,3074.55,8082.9,11035.7,14.61,880.4200000000001,27.13,3.35,1.39
2019-09-09,12341.9,27504.65,15919.4,3142.6,7165.35,14617.85,3068.05,8077.9,11003.05,15.27,884.8,27.05,3.34,1.39
2019-09-06,12235.9,27247.9,16034.55,3127.2,7102.45,14591.4,3025.1,8068.75,10946.2,15.0,857.1899999999999,26.91,3.32,1.4
2019-09-05,12122.75,26919.7,16030.95,3084.45,6921.75,14338.8,2991.3,8071.75,10847.9,16.27,735.4,26.67,3.29,1.41
2019-09-04,12260.35,27123.85,16032.5,3022.7,6782.05,14052.65,2955.75,7967.65,10844.65,17.33,738.4,26.61,3.29,1.42
2019-09-03,12134.95,26824.15,15984.85,2996.85,6897.75,13972.15,2924.45,7976.45,10797.9,19.66,839.8299999999999,26.54,3.28,1.42
2019-08-30,12418.15,27427.85,16010.4,3087.55,7009.3,14382.25,3001.15,8072.05,11023.25,18.98,892.4,27.27,3.35,1.39
2019-08-29,12341.1,27305.2,15884.55,3076.6,6970.15,14440.65,3013.25,7912.5,10948.3,17.88,903.8,27.09,3.4,1.35
2019-08-28,12575.25,27804.3,15879.9,3070.85,7018.55,14445.0,3006.45,7738.65,11046.1,19.35,902.1,27.33,3.43,1.34
2019-08-27,12646.35,28126.15,15675.3,3116.65,7152.95,14604.6,3038.0,7812.1,11105.35,20.31,896.0,27.47,3.45,1.33
2019-08-26,12563.65,27951.35,15890.2,3074.8,7022.75,14406.65,3015.35,7824.3,11057.85,19.32,885.5,27.36,3.43,1.34
2019-08-23,12080.3,26958.65,15816.6,3044.15,6988.35,14286.1,2949.6,7780.55,10829.35,19.87,881.1,26.79,3.36,1.36
2019-08-22,12049.9,27034.2,15632.0,2958.15,6882.1,13897.2,2928.1,7670.85,10741.35,16.68,882.0,26.57,3.34,1.38
2019-08-21,12356.45,27719.05,15578.15,3034.3,7001.85,14221.45,2963.15,7677.25,10918.7,15.8,879.4,27.01,3.39,1.35
2019-08-20,12450.4,27982.45,15597.75,3102.3,7040.5,14439.6,3012.65,7749.7,11017.0,17.5,882.1,27.26,3.42,1.34
2019-08-19,12532.4,28186.1,15415.15,3147.0,6959.15,14593.1,3033.1,7741.35,11053.9,16.88,874.0,27.35,3.43,1.34
2019-08-16,12543.7,28217.0,15365.35,3157.45,6998.45,14594.7,3021.05,7684.3,11047.8,18.47,881.6,27.33,3.43,1.34
2019-08-14,12509.6,28019.2,15466.25,3155.15,6919.05,14564.5,3005.75,7744.3,11029.4,22.1,881.9,27.24,3.43,1.34
2019-08-13,12394.0,27729.1,15424.4,3104.2,6855.75,14423.95,2958.6,7851.95,10925.85,17.52,874.5,27.03,3.39,1.35
2019-08-09,12774.85,28431.9,15821.35,3148.1,7137.4,14155.4,3070.3,7924.05,11109.65,17.97,851.6700000000001,27.41,3.45,1.33
2019-08-08,12581.2,28110.45,15867.95,3142.75,6998.45,14122.55,3072.0,7964.8,11032.45,16.91,864.6,27.2,3.43,1.34
2019-08-07,12411.65,27702.05,15583.35,3110.8,6792.6,13819.15,3044.6,7879.75,10855.5,19.49,786.0,26.74,3.37,1.36
2019-08-06,12521.35,28022.1,15514.8,3163.2,6942.45,14016.85,3070.8,7818.5,10948.25,20.17,844.9799999999999,26.97,3.4,1.35
2019-08-05,12329.55,27648.05,15518.55,3126.15,6844.6,14040.7,3019.8,7807.95,10862.6,24.59,732.6,26.76,3.37,1.36
2019-08-02,12500.5,28204.95,15422.1,3186.35,6933.75,14433.95,3060.15,7868.2,10997.35,17.61,766.5,27.09,3.42,1.34
2019-08-01,12494.1,28367.25,15332.1,3215.2,6856.1,14590.0,3048.15,7878.75,10980.0,17.87,738.3,27.05,3.41,1.35
2019-07-31,12707.3,28876.0,15620.2,3270.4,6851.65,14559.45,3086.65,7987.5,11118.0,16.12,802.9,27.42,3.45,1.33
2019-07-30,12714.1,28791.6,15501.65,3227.75,6763.75,14496.3,3076.55,7877.75,11085.4,13.94,802.7,27.34,3.47,1.34
2019-07-29,12827.25,29295.9,15400.85,3300.0,6905.7,14764.2,3079.1,8039.8,11189.2,12.83,797.5,27.6,3.5,1.33
2019-07-26,12880.05,29325.3,15348.05,3378.95,7161.5,14920.75,3137.15,8178.9,11284.3,12.16,800.2,27.73,3.53,1.32
2019-07-25,12805.2,29043.05,15474.65,3382.3,7010.55,15061.45,3128.4,8094.35,11252.15,12.74,799.4,27.57,3.52,1.32
2019-07-24,12785.65,28952.25,15380.75,3416.1,7036.7,15275.7,3149.0,7920.65,11271.3,12.07,804.9,27.62,3.53,1.32
2019-07-23,12804.0,29128.1,15493.4,3473.15,7176.65,15456.65,3192.95,8063.65,11331.05,12.61,803.6,27.77,3.55,1.31
2019-07-22,12897.0,29284.95,15448.25,3479.15,7220.25,15419.9,3177.8,8120.85,11346.2,13.53,804.6,27.81,3.55,1.31
2019-07-19,13234.4,29770.35,15383.65,3437.3,7192.75,15223.1,3171.1,8040.1,11419.25,14.45,810.0,27.92,3.57,1.31
2019-07-18,13500.2,30430.6,15498.45,3469.25,7438.7,15256.65,3194.2,8223.15,11596.9,13.53,799.2,28.35,3.62,1.29
2019-07-17,13485.3,30735.5,15675.95,3530.65,7648.15,15518.0,3241.15,8330.75,11687.5,13.97,793.7,28.58,3.65,1.28
2019-07-16,13422.95,30570.8,15580.45,3536.3,7727.1,15650.15,3256.25,8347.95,11662.6,12.86,792.1,28.51,3.64,1.28
2019-07-15,13362.95,30445.95,15662.05,3502.5,7674.25,15411.5,3215.05,8231.85,11588.35,12.68,791.6,28.33,3.62,1.29
2019-07-12,13365.95,30601.45,15227.4,3489.75,7653.65,15432.55,3249.7,8144.3,11552.5,12.39,818.4000000000001,28.33,3.61,1.29
2019-07-11,13404.95,30716.55,15214.25,3492.45,7650.95,15547.65,3281.4,8110.05,11582.9,12.93,861.2,28.4,3.64,1.26
2019-07-10,13314.35,30522.1,15168.6,3464.3,7511.15,15466.4,3267.35,8009.5,11498.9,13.03,871.8,28.2,3.62,1.27
2019-07-09,13368.8,30569.15,15254.5,3494.8,7593.3,15587.5,3314.1,8012.05,11555.9,14.09,818.4,28.41,3.64,1.27
2019-07-08,13398.45,30603.85,15376.0,3462.6,7593.3,15379.95,3268.0,7801.75,11558.6,13.96,872.6,28.42,3.64,1.27
2019-07-05,13798.6,31475.8,15550.05,3561.8,7849.1,15818.4,3373.45,7926.5,11811.15,13.28,727.3,29.04,3.72,1.24
2019-07-04,13804.0,31471.85,15942.4,3669.9,8077.2,16203.65,3437.55,8046.8,11946.75,15.226000000000003,754.74,29.37,3.76,1.23
2019-07-03,13764.1,31382.3,15927.65,3658.0,8039.5,16175.5,3425.85,8092.2,11916.75,12.57,736.1,29.3,3.75,1.23
2019-07-02,13742.75,31283.3,16074.1,3650.55,8045.65,16121.7,3406.7,8101.65,11910.3,12.93,764.7,29.28,3.75,1.23
2019-07-01,13695.7,31372.2,15916.7,3615.65,8029.15,15964.0,3388.95,8178.8,11865.6,14.06,736.3,29.17,3.73,1.23
2019-06-28,13556.4,31105.2,15936.45,3635.5,7928.05,16046.8,3369.2,8065.15,11788.85,15.08,795.2,28.98,3.71,1.24
2019-06-27,13595.25,31269.5,15991.8,3666.8,7971.45,16142.0,3376.4,8088.0,11841.55,15.82,792.1,29.07,3.78,1.23
2019-06-26,13531.75,31162.35,16101.7,3668.75,7883.55,16191.9,3376.5,8086.3,11847.55,16.21,793.9,29.09,3.78,1.23
2019-06-25,13419.65,30847.05,16214.45,3622.75,7878.25,16092.85,3332.55,7947.2,11796.45,16.28,811.7,29.17,3.77,1.24
2019-06-24,13308.8,30602.05,16187.4,3568.1,7832.3,15782.1,3315.25,7902.0,11699.65,15.26,797.1,28.93,3.74,1.25
2019-06-21,13323.3,30628.35,16189.4,3592.3,7868.25,15951.4,3306.35,7911.55,11724.1,15.4,794.7,28.99,3.74,1.24
